car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,1518,101.2,5,49.645,2,17.186,20.47,-0.47,6.0692,0.316,0.9982,1.0,0.0958,2.479,18.592
Car A,1519,101.2667,5,31.441,1,27.191,8.026,-1.191,5.7866,-0.0241,4.8558,1.0,1.0,24.999,-18.608
Car B,1519,101.2667,5,50.048,2,16.782,20.462,-0.462,6.0392,-0.4494,0.9408,1.0,0.0782,2.397,18.608
Car A,1520,101.3333,5,31.827,1,27.152,8.412,-1.152,5.785,-0.0234,4.855,1.0,1.0,24.999,-18.622
Car B,1520,101.3333,5,50.449,2,16.381,20.452,-0.452,6.0001,-0.5871,0.7721,1.0,0.0451,1.955,18.622
Car A,1521,101.4,5,32.21,1,27.09,8.795,-1.09,5.7835,-0.0229,4.8552,1.0,1.0,24.999,-18.639
Car B,1521,101.4,5,50.849,2,15.981,20.442,-0.442,6.0099,0.1464,0.4374,1.0,0.0812,1.13,18.639
Car A,1522,101.4667,5,32.589,1,27.008,9.174,-1.008,5.782,-0.0224,4.8568,1.0,0.854,24.999,-18.66
Car B,1522,101.4667,5,51.249,2,15.581,20.427,-0.427,6.0109,0.0151,0.7879,1.0,-0.0576,2.029,18.66
Car A,1523,101.5333,5,32.963,1,26.904,9.548,-0.904,5.7831,0.0163,4.8343,1.0,0.1221,21.354,-18.687
Car B,1523,101.5333,5,51.65,2,15.18,20.414,-0.414,6.011,0.0028,-0.2468,1.0,0.0921,-1.433,18.687
Car A,1524,101.6,5,33.334,1,26.788,9.919,-0.788,5.8284,0.68,3.0973,1.0,-0.2079,3.08,-18.716
Car B,1524,101.6,5,52.05,2,14.78,20.404,-0.404,6.0064,-0.07,0.4899,1.0,-0.0751,2.295,18.716
Car A,1525,101.6667,5,33.708,1,26.677,10.293,-0.677,5.8539,0.3818,1.1998,1.0,-0.2108,-5.186,-18.742
Car B,1525,101.6667,5,52.45,2,14.38,20.39,-0.39,6.0041,-0.0337,-0.317,1.0,0.0819,-1.87,18.742
Car A,1526,101.7333,5,34.085,1,26.577,10.67,-0.577,5.8605,0.099,-0.1591,1.0,-0.2402,-5.268,-18.765
Car B,1526,101.7333,5,52.85,2,13.98,20.38,-0.38,6.0015,-0.0393,0.4258,1.0,-0.1447,2.04,18.765
Car A,1527,101.8,5,34.466,1,26.488,11.051,-0.488,5.8603,-0.0028,-1.1581,1.0,-0.2647,-6.004,-18.784
Car B,1527,101.8,5,53.25,2,13.58,20.366,-0.366,5.9981,-0.0512,-0.3789,1.0,0.0608,-3.609,18.784
Car A,1528,101.8667,5,34.85,1,26.413,11.434,-0.413,5.8609,0.0083,-1.9178,1.0,-0.263,-6.617,-18.8
Car B,1528,101.8667,5,53.649,2,13.181,20.357,-0.357,5.998,-0.0023,0.3705,1.0,-0.1646,1.511,18.8
Car A,1529,101.9333,5,35.237,1,26.351,11.822,-0.351,5.8902,0.4402,-2.3162,1.0,-0.239,-6.575,-18.812
Car B,1529,101.9333,5,54.049,2,12.781,20.345,-0.345,5.9952,-0.0417,-0.4753,1.0,0.0431,-4.105,18.812
Car A,1530,102.0,5,35.629,1,26.299,12.214,-0.299,5.9692,1.1851,-2.1938,0.8985,-0.1648,-5.974,-18.819
Car B,1530,102.0,5,54.449,2,12.382,20.337,-0.337,5.9958,0.0091,0.2927,1.0,-0.1743,1.068,18.819
Car A,1531,102.0667,5,36.019,1,26.252,12.604,-0.252,5.8326,-2.0491,-1.4926,0.9044,-0.178,-4.123,-18.829
Car B,1531,102.0667,5,54.848,2,11.982,20.327,-0.327,5.994,-0.0263,-0.547,1.0,0.0537,-4.348,18.829
Car A,1532,102.1333,5,36.4,1,26.211,12.985,-0.211,5.6709,-2.425,-1.5236,1.0,0.5004,-4.449,-18.848
Car B,1532,102.1333,5,55.248,2,11.582,20.321,-0.321,5.9952,0.0172,0.2594,1.0,-0.1478,1.334,18.848
Car A,1533,102.2,5,36.776,1,26.171,13.361,-0.171,5.681,0.1512,-0.2725,1.0,0.1685,12.484,-18.871
Car B,1533,102.2,5,55.647,2,11.183,20.312,-0.312,5.9923,-0.0436,-0.53,1.0,0.0607,-3.686,18.871
Car A,1534,102.2667,5,37.152,1,26.119,13.737,-0.119,5.6915,0.1578,0.7446,1.0,1.0,4.224,-18.895
Car B,1534,102.2667,5,56.046,2,10.784,20.308,-0.308,5.9919,-0.006,0.2553,1.0,-0.1636,1.509,18.895
Car A,1535,102.3333,5,37.521,1,26.055,14.11,-0.063,5.6867,-0.073,1.3504,1.0,1.0,24.969,-18.925
Car B,1535,102.3333,5,56.446,2,10.384,20.3,-0.3,5.9886,-0.0495,-0.4941,1.0,0.0252,-4.081,18.925
Car A,1536,102.4,5,37.896,1,25.976,14.481,-0.014,5.6712,-0.2317,2.3282,1.0,1.0,25.0,-18.948
Car B,1536,102.4,5,56.845,2,9.985,20.297,-0.297,5.9934,0.0731,0.2343,1.0,-0.1692,0.622,18.948
Car A,1537,102.4667,5,38.269,1,25.881,14.847,0.052,5.6621,-0.1374,2.8671,1.0,0.9173,25.0,-18.975
Car B,1537,102.4667,5,57.244,2,9.586,20.292,-0.292,5.9924,-0.0153,-0.6388,1.0,0.0504,-4.222,18.975
Car A,1538,102.5333,5,38.656,1,25.77,15.209,0.089,5.655,-0.1055,3.2739,1.0,1.0,22.935,-18.988
Car B,1538,102.5333,5,57.644,2,9.186,20.292,-0.292,5.9941,0.0247,0.185,1.0,-0.165,1.25,18.988
Car A,1539,102.6,5,39.032,1,25.641,15.564,0.131,5.6478,-0.1077,3.6175,1.0,1.0,24.996,-19.012
Car B,1539,102.6,5,58.043,2,8.787,20.289,-0.289,5.9904,-0.0556,-0.5397,1.0,0.0237,-4.116,19.012
Car A,1540,102.6667,5,39.433,1,25.494,15.913,0.173,5.6419,-0.0896,3.8827,1.0,1.0,25.0,-19.009
Car B,1540,102.6667,5,58.443,2,8.387,20.29,-0.29,5.9941,0.0565,0.209,1.0,-0.168,0.584,19.009
Car A,1541,102.7333,5,39.81,1,25.33,16.253,0.195,5.6371,-0.0712,4.0872,1.0,1.0,25.0,-19.032
Car B,1541,102.7333,5,58.842,2,7.988,20.291,-0.291,5.9924,-0.0265,-0.6894,1.0,0.0631,-4.192,19.032
Car A,1542,102.8,5,40.186,1,25.148,16.584,0.237,5.6335,-0.0548,4.2475,1.0,1.0,24.999,-19.056
Car B,1542,102.8,5,59.242,2,7.588,20.295,-0.295,5.9938,0.0214,0.1451,1.0,-0.1578,1.569,19.056
Car A,1543,102.8667,5,40.601,1,24.949,16.904,0.245,5.6306,-0.0423,4.3749,1.0,1.0,24.999,-19.04
Car B,1543,102.8667,5,59.641,2,7.189,20.297,-0.297,5.9902,-0.0539,-0.5375,1.0,0.0466,-3.935,19.04
Car A,1544,102.9333,5,40.978,1,24.732,17.214,0.268,5.6285,-0.0313,4.474,1.0,1.0,24.999,-19.062
Car B,1544,102.9333,5,60.04,2,6.79,20.302,-0.302,5.9913,0.0165,0.2564,1.0,-0.1681,1.156,19.062
Car A,1545,103.0,5,41.4,1,24.498,17.51,0.281,5.6271,-0.0223,4.5527,1.0,1.0,24.999,-19.04
Car B,1545,103.0,5,60.44,2,6.39,20.305,-0.305,5.9883,-0.0444,-0.562,1.0,0.0596,-4.194,19.04
Car A,1546,103.0667,5,41.777,1,24.249,17.794,0.287,5.6261,-0.0147,4.6175,1.0,1.0,24.999,-19.062
Car B,1546,103.0667,5,60.839,2,5.991,20.312,-0.312,5.9896,0.0195,0.2287,1.0,-0.1564,1.481,19.062
Car A,1547,103.1333,5,42.202,1,23.984,18.063,0.305,5.6255,-0.0084,4.6702,1.0,1.0,24.999,-19.036
Car B,1547,103.1333,5,61.238,2,5.592,20.316,-0.316,5.986,-0.0551,-0.5001,1.0,0.0592,-3.902,19.036
Car A,1548,103.2,5,42.58,1,23.704,18.316,0.294,5.6253,-0.0033,4.7097,1.0,1.0,24.999,-19.057
Car B,1548,103.2,5,61.637,2,5.193,20.324,-0.324,5.9869,0.0146,0.2707,1.0,-0.1555,1.471,19.057
Car A,1549,103.2667,5,42.957,1,23.411,18.554,0.304,5.6254,0.0012,4.7428,1.0,1.0,24.999,-19.079
Car B,1549,103.2667,5,62.036,2,4.794,20.329,-0.329,5.9842,-0.0407,-0.4877,1.0,0.0576,-3.879,19.079
Car A,1550,103.3333,5,43.383,1,23.104,18.774,0.289,5.6256,0.0038,4.7694,1.0,1.0,24.999,-19.052
Car B,1550,103.3333,5,62.435,2,4.395,20.338,-0.338,5.9858,0.0238,0.2964,1.0,-0.149,1.432,19.052
Car A,1551,103.4,5,43.76,1,22.785,18.977,0.283,5.626,0.0059,4.7889,1.0,1.0,24.999,-19.073
Car B,1551,103.4,5,62.833,2,3.997,20.345,-0.345,5.9823,-0.0525,-0.4775,1.0,0.0659,-3.717,19.073
Car A,1552,103.4667,5,44.183,1,22.455,19.161,0.274,5.6266,0.0082,4.8049,1.0,1.0,24.999,-19.049
Car B,1552,103.4667,5,63.232,2,3.598,20.355,-0.355,5.9835,0.0182,0.3014,1.0,-0.1367,1.64,19.049
Car A,1553,103.5333,5,44.56,2,22.115,19.326,0.252,5.6272,0.0094,4.8181,1.0,1.0,24.999,-19.071
Car B,1553,103.5333,5,63.631,2,3.199,20.362,-0.362,5.9812,-0.0354,-0.4598,1.0,0.0714,-3.411,19.071
Car A,1554,103.6,5,44.977,2,21.767,19.471,0.249,5.6279,0.0107,4.8295,1.0,1.0,24.999,-19.052
Car B,1554,103.6,5,64.029,2,2.801,20.372,-0.372,5.982,0.0125,0.3129,1.0,-0.1253,1.777,19.052
Car A,1555,103.6667,5,45.353,2,21.41,19.596,0.211,5.6287,0.0114,4.837,1.0,1.0,24.999,-19.075
Car B,1555,103.6667,5,64.428,2,2.402,20.38,-0.38,5.9799,-0.0321,-0.4427,1.0,0.0746,-3.125,19.075
Car A,1556,103.7333,5,45.731,2,21.047,19.701,0.194,5.6295,0.0124,4.8436,1.0,1.0,24.999,-19.096
Car B,1556,103.7333,5,64.826,2,2.004,20.391,-0.391,5.9804,0.008,0.3483,1.0,-0.1348,1.856,19.096
Car A,1557,103.8,5,46.137,2,20.678,19.784,0.162,5.6304,0.0132,4.8501,1.0,1.0,24.999,-19.088
Car B,1557,103.8,5,65.225,2,1.605,20.399,-0.399,5.9782,-0.0329,-0.4156,1.0,0.075,-3.361,19.088
Car A,1558,103.8667,5,46.514,2,20.305,19.846,0.129,5.6313,0.0132,4.8536,1.0,1.0,24.999,-19.109
Car B,1558,103.8667,5,65.623,2,1.207,20.41,-0.41,5.9789,0.011,0.3416,1.0,-0.1178,1.867,19.109
Car A,1559,103.9333,5,46.901,2,19.929,19.887,0.113,5.6321,0.0121,4.8572,1.0,1.0,24.999,-19.121
Car B,1559,103.9333,5,66.022,2,0.808,20.418,-0.418,5.9774,-0.0223,-0.4176,1.0,0.075,-2.938,19.121
Car A,1560,104.0,5,47.279,2,19.552,19.906,0.094,5.633,0.0135,4.8591,1.0,1.0,24.999,-19.141
Car B,1560,104.0,5,66.42,2,0.41,20.43,-0.43,5.9778,0.0051,0.3367,1.0,-0.1161,1.867,19.141
Car A,1561,104.0667,5,47.657,2,19.173,19.904,0.096,5.6339,0.0134,4.8605,1.0,0.8442,24.999,-19.161
Car B,1561,104.0667,5,66.818,2,0.012,20.439,-0.439,5.9765,-0.0186,-0.4183,1.0,0.0714,-2.896,19.161
Car A,1562,104.1333,5,48.034,2,18.796,19.879,0.121,5.638,0.0626,4.8357,1.0,-0.3098,21.111,-19.182
Car B,1562,104.1333,5,67.217,2,-0.386,20.451,-0.451,5.9781,0.0236,0.3471,1.0,-0.1398,1.778,19.182
Car A,1563,104.2,5,48.412,2,18.418,19.843,0.157,5.6784,0.6047,3.2977,1.0,-0.681,-7.7,-19.203
Car B,1563,104.2,5,67.615,2,-0.785,20.46,-0.46,5.9759,-0.0339,-0.4244,1.0,0.0568,-3.485,19.203
Car A,1564,104.2667,5,48.791,2,18.039,19.811,0.189,5.7044,0.39,1.2092,1.0,-1.0,-17.012,-19.222
Car B,1564,104.2667,5,68.013,2,-1.183,20.473,-0.473,5.9769,0.0154,0.3259,1.0,-0.1981,1.413,19.222
Car A,1565,104.3333,5,49.171,2,17.659,19.791,0.209,5.704,-0.0051,-0.1504,1.0,-1.0,-24.988,-19.241
Car B,1565,104.3333,5,68.411,2,-1.581,20.484,-0.484,5.9748,-0.0312,-0.4968,1.0,0.0448,-4.942,19.241
Car A,1566,104.4,5,49.551,2,17.28,19.783,0.217,5.6964,-0.1141,-1.1629,1.0,-0.8363,-25.0,-19.259
Car B,1566,104.4,5,68.809,2,-1.979,20.498,-0.498,5.9778,0.0449,0.2911,1.0,-0.2026,1.111,19.259
Car A,1567,104.4667,5,49.93,2,16.9,19.79,0.21,5.6889,-0.1124,-1.9162,1.0,-0.2951,-20.913,-19.277
Car B,1567,104.4667,5,69.207,2,-2.377,20.511,-0.511,5.9761,-0.0252,-0.5673,1.0,0.0387,-5.054,19.277
Car A,1568,104.5333,5,50.311,2,16.519,19.808,0.192,5.7217,0.4911,-2.073,0.9278,-0.1631,-7.398,-19.295
Car B,1568,104.5333,5,69.606,2,-2.775,20.527,-0.527,5.9791,0.0445,0.2286,1.0,-0.1877,0.958,19.295
Car A,1569,104.6,5,50.691,2,16.139,19.833,0.167,5.6916,-0.4516,-1.4106,0.979,-0.0297,-4.083,-19.313
Car B,1569,104.6,5,70.004,2,-3.174,20.542,-0.542,5.9774,-0.0253,-0.6205,1.0,0.0275,-4.684,19.313
Car A,1570,104.6667,5,51.072,2,15.758,19.854,0.146,5.7399,0.7253,-0.312,1.0,0.0588,-0.747,-19.33
Car B,1570,104.6667,5,70.402,2,-3.572,20.561,-0.561,5.9808,0.0513,0.189,1.0,-0.1657,0.68,19.33
Car A,1571,104.7333,5,51.457,2,15.373,19.868,0.132,5.8041,0.9631,0.4915,0.9817,-0.052,1.466,-19.343
Car B,1571,104.7333,5,70.8,2,-3.97,20.579,-0.579,5.979,-0.0275,-0.6632,1.0,-0.0053,-4.134,19.343
Car A,1572,104.8,5,51.844,2,14.986,19.881,0.119,5.8138,0.1446,-0.3903,1.0,0.1106,-1.296,-19.355
Car B,1572,104.8,5,71.198,2,-4.368,20.602,-0.602,5.9959,0.2532,-0.0489,1.0,-0.0797,-0.143,19.355
Car A,1573,104.8667,5,52.231,2,14.599,19.895,0.105,5.8213,0.1132,0.4767,1.0,0.0386,2.759,-19.366
Car B,1573,104.8667,5,71.597,2,-4.767,20.625,-0.625,5.9909,-0.0738,-0.7542,1.0,-0.0109,-1.989,19.366
Car A,1574,104.9333,5,52.622,2,14.208,19.903,0.097,5.9085,1.3073,0.3617,1.0,-0.0336,0.968,-19.375
Car B,1574,104.9333,5,71.997,2,-5.166,20.65,-0.65,6.0167,0.387,-0.2768,1.0,-0.0532,-0.272,19.375
Car A,1575,105.0,5,53.016,2,13.814,19.915,0.085,5.9427,0.5139,-0.3231,1.0,0.1176,-0.828,-19.38
Car B,1575,105.0,5,72.397,2,-5.567,20.677,-0.677,6.027,0.1538,-0.5282,1.0,-0.0314,-1.324,19.38
Car A,1576,105.0667,5,53.412,2,13.418,19.926,0.074,5.9447,0.0301,0.6243,1.0,-0.0092,2.933,-19.385
Car B,1576,105.0667,5,72.798,2,-5.967,20.706,-0.706,6.0271,0.0019,-0.2285,1.0,-0.0672,-0.776,19.385
Car A,1577,105.1333,5,53.809,2,13.021,19.933,0.067,5.9724,0.4155,-0.0866,1.0,0.0579,-0.225,-19.389
Car B,1577,105.1333,5,73.198,2,-6.368,20.737,-0.737,5.9973,-0.4478,-0.6604,1.0,-0.0449,-1.677,19.389
Car A,1578,105.2,5,54.208,2,12.623,19.94,0.06,5.9875,0.2253,0.5483,1.0,-0.0477,1.444,-19.388
Car B,1578,105.2,5,73.596,2,-6.766,20.77,-0.77,6.0141,0.2524,-0.4339,1.0,-0.0477,-1.122,19.388
Car A,1579,105.2667,5,54.607,2,12.223,19.947,0.053,5.9881,0.0103,-0.3847,1.0,0.1579,-1.188,-19.389
Car B,1579,105.2667,5,73.996,2,-7.166,20.806,-0.806,6.0337,0.2945,-0.4831,1.0,0.0006,-1.18,19.389
Car A,1580,105.3333,5,55.006,2,11.824,19.956,0.044,5.988,-0.0017,0.5069,1.0,0.0255,3.94,-19.39
Car B,1580,105.3333,5,74.396,2,-7.566,20.84,-0.84,6.0114,-0.3342,-0.0839,1.0,-0.0271,0.01,19.39
Car A,1581,105.4,5,55.406,2,11.424,19.959,0.041,6.0217,0.5055,0.2959,1.0,-0.003,0.638,-19.389
Car B,1581,105.4,5,74.795,2,-7.965,20.875,-0.875,5.9895,-0.3286,-0.3004,1.0,0.0568,-0.663,19.389
Car A,1582,105.4667,5,55.806,2,11.024,19.965,0.035,6.0012,-0.3079,0.0545,1.0,0.09,-0.069,-19.387
Car B,1582,105.4667,5,75.193,2,-8.363,20.908,-0.908,5.9914,0.0282,0.5283,1.0,-0.083,1.416,19.387
Car A,1583,105.5333,5,56.206,2,10.624,19.966,0.034,5.9998,-0.0215,0.8156,1.0,-0.0888,2.247,-19.385
Car B,1583,105.5333,5,75.591,2,-8.761,20.94,-0.94,5.9918,0.0058,-0.4393,1.0,0.1966,-2.069,19.385
Car A,1584,105.6,5,56.606,2,10.224,19.966,0.034,5.9994,-0.0051,-0.2209,1.0,0.0504,-2.213,-19.383
Car B,1584,105.6,5,75.989,2,-9.159,20.975,-0.975,5.9889,-0.0442,0.3866,1.0,0.0536,4.903,19.383
Car A,1585,105.6667,5,57.006,2,9.824,19.97,0.03,5.9984,-0.0146,0.4428,1.0,-0.0359,1.254,-19.382
Car B,1585,105.6667,5,76.388,2,-9.558,21.002,-1.002,6.0232,0.5157,0.4998,1.0,0.0353,1.345,19.382
Car A,1586,105.7333,5,57.406,2,9.424,19.972,0.028,5.9929,-0.083,-0.3426,1.0,0.13,-0.894,-19.381
Car B,1586,105.7333,5,76.787,2,-9.957,21.029,-1.029,5.9798,-0.6516,0.1724,1.0,0.1764,0.874,19.381
Car A,1587,105.8,5,57.806,2,9.024,19.974,0.026,5.9927,-0.0037,0.5689,1.0,-0.0533,3.244,-19.379
Car B,1587,105.8,5,77.185,2,-10.355,21.052,-1.052,5.976,-0.0571,1.0443,1.0,-0.2318,4.403,19.379
Car A,1588,105.8667,5,58.205,2,8.625,19.973,0.027,5.9929,0.0032,-0.2246,1.0,0.0437,-1.325,-19.378
Car B,1588,105.8667,5,77.583,2,-10.753,21.07,-1.07,5.9763,0.005,0.0606,1.0,0.2078,-5.779,19.378
Car A,1589,105.9333,5,58.605,2,8.225,19.974,0.026,5.9874,-0.0824,0.424,1.0,-0.0598,1.088,-19.376
Car B,1589,105.9333,5,77.981,2,-11.151,21.092,-1.092,5.9747,-0.025,0.6816,1.0,-0.0302,5.178,19.376
Car A,1590,106.0,5,59.004,2,7.826,19.975,0.025,5.9879,0.0083,-0.5078,1.0,0.1488,-1.49,-19.375
Car B,1590,106.0,5,78.379,2,-11.549,21.11,-1.11,5.9777,0.0449,-0.1459,1.0,0.29,-0.746,19.375
Car A,1591,106.0667,5,59.403,2,7.427,19.977,0.023,5.9875,-0.0073,0.4185,1.0,-0.0172,3.712,-19.374
Car B,1591,106.0667,5,78.777,2,-11.947,21.129,-1.129,5.9759,-0.0265,0.6693,1.0,0.0027,7.238,19.374
Car A,1592,106.1333,5,59.802,2,7.028,19.976,0.024,5.9946,0.1071,-0.1819,1.0,0.0662,-0.417,-19.373
Car B,1592,106.1333,5,79.175,2,-12.345,21.143,-1.143,5.995,0.2867,0.0117,1.0,0.2668,0.087,19.373
Car A,1593,106.2,5,60.202,2,6.628,19.974,0.026,5.9984,0.0576,0.6287,1.0,-0.1049,1.651,-19.372
Car B,1593,106.2,5,79.574,2,-12.744,21.157,-1.157,5.9933,-0.0262,0.857,1.0,-0.1203,6.659,19.372
Car A,1594,106.2667,5,60.602,2,6.228,19.971,0.029,5.9984,-0.0013,-0.3641,1.0,0.0243,-2.615,-19.372
Car B,1594,106.2667,5,79.974,2,-13.144,21.166,-1.166,5.9941,0.0121,-0.0261,1.0,0.2626,-2.992,19.372
Car A,1595,106.3333,5,61.002,2,5.828,19.972,0.028,6.0011,0.0411,0.24,1.0,-0.0502,0.602,-19.371
Car B,1595,106.3333,5,80.373,2,-13.543,21.179,-1.179,5.9921,-0.0289,0.6018,1.0,0.0252,6.549,19.371
Car A,1596,106.4,5,61.402,2,5.428,19.972,0.028,5.9938,-0.1089,-0.4899,1.0,0.1279,-1.251,-19.371
Car B,1596,106.4,5,80.773,2,-13.943,21.186,-1.186,5.9925,0.0059,0.2177,1.0,0.2008,0.64,19.371
Car A,1597,106.4667,5,61.802,2,5.029,19.973,0.027,5.9942,0.0054,0.4884,1.0,-0.0602,3.191,-19.371
Car B,1597,106.4667,5,81.172,2,-14.342,21.191,-1.191,5.9895,-0.0454,1.0326,1.0,-0.2525,5.014,19.371
Car A,1598,106.5333,5,62.201,2,4.629,19.969,0.031,5.9942,0.0003,-0.2928,1.0,0.0286,-1.497,-19.37
Car B,1598,106.5333,5,81.571,2,-14.741,21.191,-1.191,5.9896,0.0013,0.0602,1.0,0.181,-6.295,19.37
Car A,1599,106.6,5,62.601,2,4.229,19.969,0.031,5.9941,-0.0014,0.2818,1.0,-0.0585,0.711,-19.37
Car B,1599,106.6,5,81.971,2,-15.14,21.194,-1.194,5.9878,-0.027,0.6868,1.0,-0.1569,4.508,19.37
Car A,1600,106.6667,5,63.0,2,3.83,19.97,0.03,5.9934,-0.0105,-0.5518,1.0,0.1308,-1.459,-19.369
Car B,1600,106.6667,5,82.37,2,-15.54,21.193,-1.193,5.988,0.0024,-0.1521,1.0,0.2977,-3.91,19.369
Car A,1601,106.7333,5,63.4,2,3.43,19.971,0.029,5.9933,-0.002,0.4386,1.0,-0.0505,3.263,-19.369
Car B,1601,106.7333,5,82.769,2,-15.939,21.196,-1.196,5.9861,-0.0281,0.5212,1.0,-0.0761,7.426,19.369
Car A,1602,106.8,5,63.799,2,3.031,19.968,0.032,5.9938,0.0081,-0.3292,1.0,0.0483,-1.254,-19.368
Car B,1602,106.8,5,83.168,2,-16.338,21.195,-1.195,5.9869,0.0118,-0.2778,1.0,0.271,-1.887,19.368
Car A,1603,106.8667,5,64.199,2,2.631,19.968,0.032,5.9917,-0.0316,0.4512,1.0,-0.0841,1.204,-19.368
Car B,1603,106.8667,5,83.567,2,-16.737,21.197,-1.197,5.982,-0.0722,0.4665,1.0,-0.1268,6.762,19.368
Car A,1604,106.9333,5,64.598,2,2.232,19.967,0.033,5.9919,0.003,-0.4705,1.0,0.0716,-2.098,-19.367
Car B,1604,106.9333,5,83.965,2,-17.135,21.196,-1.196,5.9842,0.0317,-0.3215,1.0,0.2416,-3.154,19.367
Car A,1605,107.0,5,64.998,2,1.832,19.968,0.032,5.9911,-0.0126,0.3346,1.0,-0.0428,1.784,-19.366
Car B,1605,107.0,5,84.364,2,-17.534,21.197,-1.197,5.9813,-0.0435,0.4459,1.0,-0.1117,6.027,19.366
Car A,1606,107.0667,5,65.397,2,1.433,19.967,0.033,5.9887,-0.0363,-0.3644,1.0,0.0701,-1.065,-19.366
Car B,1606,107.0667,5,84.763,2,-17.933,21.195,-1.195,5.981,-0.0033,-0.3384,1.0,0.7151,-2.779,19.366
Car A,1607,107.1333,5,65.796,2,1.034,19.967,0.033,5.9892,0.0081,0.5108,1.0,-0.088,1.747,-19.365
Car B,1607,107.1333,5,85.161,2,-18.331,21.196,-1.196,5.9769,-0.0622,0.1604,1.0,0.5836,17.847,19.365
Car A,1608,107.2,5,66.195,2,0.635,19.964,0.036,5.9874,-0.0265,-0.375,1.0,0.0212,-2.193,-19.364
Car B,1608,107.2,5,85.559,2,-18.729,21.184,-1.184,5.9656,-0.1698,1.3979,1.0,0.4052,14.595,19.364
Car A,1609,107.2667,5,66.595,2,0.235,19.965,0.035,5.9944,0.1038,0.2068,1.0,-0.0651,0.524,-19.361
Car B,1609,107.2667,5,85.956,2,-19.126,21.158,-1.158,5.9582,-0.1108,2.1437,1.0,1.0,10.137,19.361
Car A,1610,107.3333,5,66.994,2,-0.164,19.967,0.033,5.9917,-0.0404,-0.6047,1.0,0.1093,-1.625,-19.357
Car B,1610,107.3333,5,86.351,2,-19.521,21.117,-1.117,5.9447,-0.2018,2.7647,1.0,1.0,24.976,19.357
Car A,1611,107.4,5,67.394,2,-0.564,19.97,0.03,5.9921,0.0067,0.3769,1.0,-0.0797,2.725,-19.349
Car B,1611,107.4,5,86.743,2,-19.913,21.058,-1.058,5.9324,-0.1843,3.2212,1.0,0.8588,25.0,19.349
Car A,1612,107.4667,5,67.793,2,-0.963,19.969,0.031,5.9916,-0.0082,-0.387,1.0,-0.016,-1.985,-19.261
Car B,1612,107.4667,5,87.054,2,-20.302,20.981,-1.002,5.9234,-0.1351,3.5644,1.0,1.0,21.474,19.261
Car A,1613,107.5333,5,68.193,2,-1.363,19.973,0.027,6.0127,0.3167,-0.2125,1.0,-0.0386,-0.4,-19.252
Car B,1613,107.5333,5,87.445,2,-20.686,20.886,-0.938,5.9137,-0.1453,3.8546,1.0,0.3512,24.994,19.252
Car A,1614,107.6,5,68.594,2,-1.764,19.978,0.022,5.9932,-0.292,-0.401,1.0,0.0046,-0.96,-19.178
Car B,1614,107.6,5,87.772,2,-21.068,20.78,-0.864,5.9394,0.3854,3.0559,1.0,0.4726,8.803,19.178
Car A,1615,107.6667,5,68.993,2,-2.163,19.983,0.017,6.0048,0.1742,-0.1013,1.0,-0.0617,0.107,-19.101
Car B,1615,107.6667,5,88.094,2,-21.447,20.661,-0.833,5.9374,-0.0309,3.4018,1.0,0.8717,11.809,19.101
Car A,1616,107.7333,5,69.394,2,-2.563,19.991,0.009,5.9846,-0.3026,-0.6296,1.0,0.0352,-1.537,-19.095
Car B,1616,107.7333,5,88.488,2,-21.819,20.524,-0.787,5.9278,-0.1432,3.7227,1.0,1.0,21.776,19.095
Car A,1617,107.8,5,69.793,2,-2.963,19.998,0.002,5.9901,0.0812,0.3299,1.0,-0.1366,0.876,-18.971
Car B,1617,107.8,5,88.764,2,-22.184,20.37,-0.739,5.9186,-0.138,3.9681,1.0,1.0,24.995,18.971
Car A,1618,107.8667,5,70.192,2,-3.362,20.004,-0.004,5.9899,-0.0023,-0.5789,1.0,-0.0784,-3.407,-18.967
Car B,1618,107.8667,5,89.159,3,-22.541,20.198,-0.717,5.9106,-0.1213,4.1621,1.0,1.0,24.999,18.967
Car A,1619,107.9333,5,70.591,2,-3.761,20.02,-0.02,6.0025,0.1893,-0.7467,1.0,-0.0131,-1.963,-18.961
Car B,1619,107.9333,5,89.553,3,-22.888,20.008,-0.674,5.9034,-0.1073,4.3088,1.0,1.0,24.999,18.961
Car A,1620,108.0,5,70.991,2,-4.161,20.034,-0.034,6.0002,-0.0353,-0.0009,1.0,-0.0331,-0.334,-18.852
Car B,1620,108.0,5,89.844,3,-23.224,19.8,-0.648,5.897,-0.0953,4.4252,1.0,1.0,24.999,18.852
Car A,1621,108.0667,5,71.391,2,-4.561,20.048,-0.048,5.9897,-0.1577,-0.3289,0.9799,0.0717,-0.813,-18.847
Car B,1621,108.0667,5,90.238,3,-23.549,19.576,-0.627,5.8914,-0.0851,4.5165,1.0,1.0,24.999,18.847
Car A,1622,108.1333,5,71.79,2,-4.96,20.059,-0.059,5.9755,-0.2128,0.5891,1.0,0.021,1.788,-18.806
Car B,1622,108.1333,5,90.596,3,-23.861,19.334,-0.585,5.8863,-0.0765,4.5852,1.0,1.0,24.999,18.806
