car,step,t_s,lap,lap_dist_m,sector,x_m,y_m,lateral_m,speed_mps,accel_long_mps2,accel_lat_mps2,throttle_cmd,steer_cmd,steer_deg,gap_m
Car B,1611,107.4,5,72.682,2,-5.852,20.507,-0.507,5.9711,0.0123,0.3263,1.0,-0.1572,1.787,18.975
Car A,1612,107.4667,5,54.108,2,12.722,20.062,-0.062,6.0161,0.0225,0.0869,1.0,-0.02,-0.286,-18.972
Car B,1612,107.4667,5,73.08,2,-6.25,20.515,-0.515,5.9695,-0.0244,-0.4334,1.0,0.0707,-3.92,18.972
Car A,1613,107.5333,5,54.509,2,12.321,20.064,-0.064,6.0216,0.0828,-0.2651,1.0,0.0037,-0.482,-18.968
Car B,1613,107.5333,5,73.478,2,-6.648,20.526,-0.526,5.9718,0.0354,0.3386,1.0,-0.1525,1.76,18.968
Car A,1614,107.6,5,54.91,2,11.92,20.064,-0.064,6.0086,-0.1947,-0.1068,1.0,-0.0039,0.081,-18.966
Car B,1614,107.6,5,73.876,2,-7.046,20.534,-0.534,5.9691,-0.0409,-0.4377,1.0,0.0723,-3.803,18.966
Car A,1615,107.6667,5,55.311,2,11.52,20.065,-0.065,6.0008,-0.1179,-0.0098,1.0,-0.0108,-0.09,-18.963
Car B,1615,107.6667,5,74.274,2,-7.443,20.546,-0.546,5.9705,0.0215,0.3341,1.0,-0.1321,1.799,18.963
Car A,1616,107.7333,5,55.711,2,11.119,20.066,-0.066,6.0074,0.0998,-0.045,1.0,-0.0069,-0.254,-18.961
Car B,1616,107.7333,5,74.671,2,-7.841,20.554,-0.554,5.9695,-0.0151,-0.4274,1.0,0.0716,-3.293,18.961
Car A,1617,107.8,5,56.111,2,10.719,20.068,-0.068,6.0001,-0.1104,-0.0373,1.0,-0.0056,-0.17,-18.958
Car B,1617,107.8,5,75.069,2,-8.239,20.566,-0.566,5.9706,0.0164,0.3408,1.0,-0.1229,1.782,18.958
Car A,1618,107.8667,5,56.511,2,10.319,20.07,-0.07,5.9974,-0.0401,-0.0376,1.0,-0.0039,-0.138,-18.956
Car B,1618,107.8667,5,75.467,2,-8.637,20.576,-0.576,5.9696,-0.0161,-0.449,1.0,0.0722,-3.064,18.956
Car A,1619,107.9333,5,56.911,2,9.919,20.072,-0.072,6.0012,0.0575,-0.014,1.0,-0.0044,-0.097,-18.954
Car B,1619,107.9333,5,75.865,2,-9.035,20.589,-0.589,5.9708,0.0182,0.3264,1.0,-0.104,1.798,18.954
Car A,1620,108.0,5,57.311,2,9.519,20.074,-0.074,6.0026,0.0209,-0.0232,1.0,-0.004,-0.106,-18.951
Car B,1620,108.0,5,76.263,2,-9.433,20.599,-0.599,5.9693,-0.0214,-0.4172,1.0,0.0676,-2.594,18.951
Car A,1621,108.0667,5,57.711,2,9.119,20.076,-0.076,6.0031,0.0078,-0.0283,1.0,-0.0041,-0.099,-18.949
Car B,1621,108.0667,5,76.66,2,-9.83,20.612,-0.612,5.972,0.04,0.329,1.0,-0.0924,1.683,18.949
Car A,1622,108.1333,5,58.112,2,8.718,20.078,-0.078,6.0029,-0.0032,-0.0112,1.0,-0.0056,-0.1,-18.947
Car B,1622,108.1333,5,77.058,2,-10.228,20.622,-0.622,5.9705,-0.0224,-0.4194,1.0,0.0652,-2.305,18.947
Car A,1623,108.2,5,58.512,2,8.318,20.08,-0.08,6.0013,-0.0243,-0.0074,1.0,-0.0084,-0.134,-18.944
Car B,1623,108.2,5,77.456,2,-10.626,20.636,-0.636,5.9714,0.0126,0.3535,1.0,-0.0973,1.624,18.944
Car A,1624,108.2667,5,58.912,2,7.918,20.082,-0.082,6.0011,-0.0033,0.0029,1.0,-0.0125,-0.202,-18.942
Car B,1624,108.2667,5,77.854,2,-11.024,20.647,-0.647,5.971,-0.0054,-0.4455,1.0,0.0629,-2.425,18.942
Car A,1625,108.3333,5,59.312,2,7.518,20.084,-0.084,6.0041,0.046,-0.024,1.0,-0.0092,-0.295,-18.94
Car B,1625,108.3333,5,78.252,2,-11.422,20.661,-0.661,5.9712,0.0023,0.3384,1.0,-0.0854,1.565,18.94
Car A,1626,108.4,5,59.713,2,7.117,20.088,-0.088,6.009,0.0735,-0.0583,1.0,-0.0028,-0.226,-18.937
Car B,1626,108.4,5,78.65,2,-11.819,20.673,-0.673,5.9714,0.0038,-0.4326,1.0,0.0566,-2.129,18.937
Car A,1627,108.4667,5,60.113,2,6.717,20.091,-0.091,6.006,-0.0464,-0.0291,1.0,-0.0031,-0.073,-18.934
Car B,1627,108.4667,5,79.047,2,-12.217,20.687,-0.687,5.9719,0.0072,0.3401,1.0,-0.0794,1.409,18.934
Car A,1628,108.5333,5,60.514,2,6.317,20.094,-0.094,6.0025,-0.0511,-0.0122,1.0,-0.0043,-0.075,-18.932
Car B,1628,108.5333,5,79.445,2,-12.615,20.7,-0.7,5.9718,-0.0007,-0.4474,1.0,0.0522,-1.979,18.932
Car A,1629,108.6,5,60.914,2,5.916,20.097,-0.097,6.0015,-0.0161,0.0065,1.0,-0.0093,-0.104,-18.929
Car B,1629,108.6,5,79.843,2,-13.013,20.715,-0.715,5.9733,0.0217,0.3461,1.0,-0.0732,1.301,18.929
Car A,1630,108.6667,5,61.314,2,5.516,20.101,-0.101,5.9977,-0.0562,-0.0202,1.0,-0.0022,-0.227,-18.927
Car B,1630,108.6667,5,80.241,2,-13.411,20.728,-0.728,5.9732,-0.0011,-0.465,1.0,0.0477,-1.825,18.927
Car A,1631,108.7333,5,61.713,2,5.117,20.105,-0.105,5.995,-0.0413,-0.0306,1.0,0.006,-0.06,-18.926
Car B,1631,108.7333,5,80.639,2,-13.809,20.744,-0.744,5.9741,0.013,0.3498,1.0,-0.0698,1.186,18.926
Car A,1632,108.8,5,62.113,2,4.717,20.108,-0.108,5.9968,0.0273,-0.0502,1.0,0.0104,0.141,-18.924
Car B,1632,108.8,5,81.037,2,-14.207,20.758,-0.758,5.9748,0.0109,-0.49,1.0,0.0426,-1.739,18.924
Car A,1633,108.8667,5,62.513,2,4.317,20.111,-0.111,5.9973,0.0073,0.0214,1.0,-0.0054,0.254,-18.922
Car B,1633,108.8667,5,81.435,2,-14.605,20.775,-0.775,5.9766,0.0263,0.339,1.0,-0.0653,1.06,18.922
Car A,1634,108.9333,5,62.913,2,3.917,20.115,-0.115,5.9967,-0.0079,0.0969,1.0,-0.0132,-0.124,-18.92
Car B,1634,108.9333,5,81.833,2,-15.003,20.79,-0.79,5.9783,0.0265,-0.5107,1.0,0.0144,-1.629,18.92
Car A,1635,109.0,5,63.314,2,3.516,20.119,-0.119,6.0115,0.2217,-0.1449,1.0,0.04,-0.31,-18.918
Car B,1635,109.0,5,82.231,2,-15.401,20.808,-0.808,5.9915,0.1981,0.1637,1.0,-0.0649,0.352,18.918
Car A,1636,109.0667,5,63.714,2,3.116,20.12,-0.12,6.0209,0.1399,0.3993,1.0,-0.077,0.994,-18.916
Car B,1636,109.0667,5,82.63,2,-15.8,20.827,-0.827,5.988,-0.0535,-0.6229,1.0,0.0361,-1.618,18.916
Car A,1637,109.1333,5,64.116,2,2.715,20.123,-0.123,6.0167,-0.0621,-0.5632,1.0,0.085,-1.919,-18.914
Car B,1637,109.1333,5,83.029,2,-16.199,20.847,-0.847,5.9896,0.0245,0.3168,1.0,-0.1773,0.897,18.914
Car A,1638,109.2,5,64.517,2,2.314,20.129,-0.129,6.0142,-0.0377,0.324,1.0,0.0153,2.12,-18.912
Car B,1638,109.2,5,83.428,2,-16.598,20.866,-0.866,5.9895,-0.0013,-0.5661,1.0,0.1298,-4.423,18.912
Car A,1639,109.2667,5,64.917,2,1.913,20.129,-0.129,6.0204,0.0933,0.2376,1.0,0.0022,0.385,-18.909
Car B,1639,109.2667,5,83.827,2,-16.997,20.888,-0.888,5.9894,-0.001,0.2205,1.0,-0.1056,3.233,18.909
Car A,1640,109.3333,5,65.318,2,1.512,20.131,-0.131,6.0126,-0.1167,0.1103,1.0,0.0456,0.062,-18.907
Car B,1640,109.3333,5,84.225,2,-17.395,20.908,-0.908,5.989,-0.0074,-0.4564,1.0,0.1988,-2.63,18.907
Car A,1641,109.4,5,65.719,2,1.111,20.13,-0.13,6.0217,0.1355,0.4632,1.0,-0.0211,1.135,-18.905
Car B,1641,109.4,5,84.624,2,-17.794,20.93,-0.93,5.9863,-0.0396,0.3537,1.0,-0.0681,4.957,18.905
Car A,1642,109.4667,5,66.12,2,0.71,20.13,-0.13,6.0152,-0.097,-0.2153,1.0,0.1023,-0.516,-18.902
Car B,1642,109.4667,5,85.022,2,-18.192,20.949,-0.949,5.9868,0.0077,-0.3925,1.0,1.0,-1.693,18.902
Car A,1643,109.5333,5,66.521,2,0.309,20.127,-0.127,6.012,-0.0474,0.7774,1.0,-0.0556,2.552,-18.9
Car B,1643,109.5333,5,85.421,2,-18.591,20.968,-0.968,5.9833,-0.0525,0.3604,1.0,1.0,24.96,18.9
Car A,1644,109.6,5,66.922,2,-0.092,20.121,-0.121,6.009,-0.046,-0.1365,1.0,0.0134,-1.384,-18.897
Car B,1644,109.6,5,85.819,2,-18.989,20.976,-0.976,5.967,-0.2446,1.5325,1.0,1.0,25.0,18.897
Car A,1645,109.6667,5,67.322,2,-0.492,20.119,-0.119,5.9943,-0.2196,0.1768,1.0,-0.031,0.319,-18.895
Car B,1645,109.6667,5,86.217,2,-19.387,20.968,-0.968,5.9534,-0.205,2.2675,1.0,1.0,25.0,18.895
Car A,1646,109.7333,5,67.722,2,-0.892,20.119,-0.119,5.981,-0.2005,-0.391,1.0,0.0509,-0.763,-18.891
Car B,1646,109.7333,5,86.613,2,-19.783,20.944,-0.944,5.9404,-0.1943,2.8475,1.0,1.0,25.0,18.891
Car A,1647,109.8,5,68.121,2,-1.291,20.116,-0.116,5.9889,0.1187,0.4843,1.0,-0.1361,1.269,-18.815
Car B,1647,109.8,5,86.936,2,-20.177,20.902,-0.913,5.9282,-0.1831,3.2851,1.0,1.0,25.0,18.815
Car A,1648,109.8667,5,68.52,2,-1.69,20.114,-0.114,5.9892,0.0052,-0.4572,1.0,-0.0879,-3.396,-18.811
Car B,1648,109.8667,5,87.331,2,-20.568,20.842,-0.884,5.9173,-0.1636,3.6387,1.0,0.9562,25.0,18.811
Car A,1649,109.9333,5,68.92,2,-2.09,20.121,-0.121,5.9838,-0.0812,-0.8902,1.0,0.0583,-2.197,-18.804
Car B,1649,109.9333,5,87.723,2,-20.956,20.764,-0.836,5.9083,-0.1351,3.8994,1.0,1.0,23.905,18.804
Car A,1650,110.0,5,69.319,2,-2.489,20.127,-0.127,5.9872,0.0501,0.1954,1.0,-0.0503,1.451,-18.67
Car B,1650,110.0,5,87.988,2,-21.339,20.666,-0.813,5.9001,-0.1234,4.1108,1.0,1.0,24.998,18.67
Car A,1651,110.0667,5,69.718,2,-2.888,20.129,-0.129,5.9879,0.0113,-0.4596,1.0,0.0473,-1.252,-18.665
Car B,1651,110.0667,5,88.382,2,-21.716,20.549,-0.787,5.8929,-0.1078,4.273,1.0,1.0,24.999,18.665
Car A,1652,110.1333,5,70.117,2,-3.287,20.133,-0.133,5.9887,0.0124,0.4436,1.0,-0.0087,1.178,-18.596
Car B,1652,110.1333,5,88.713,2,-22.087,20.413,-0.744,5.8865,-0.0955,4.3927,1.0,1.0,24.999,18.596
Car A,1653,110.2,5,70.516,2,-3.686,20.134,-0.134,5.9922,0.0524,-0.1348,1.0,0.031,-0.203,-18.535
Car B,1653,110.2,5,89.052,2,-22.449,20.258,-0.737,5.8809,-0.0846,4.493,1.0,1.0,24.999,18.535
Car A,1654,110.2667,5,70.916,2,-4.086,20.134,-0.134,6.0168,0.3683,0.3107,1.0,0.004,0.766,-18.528
Car B,1654,110.2667,5,89.445,3,-22.802,20.084,-0.712,5.8757,-0.077,4.5683,1.0,1.0,24.999,18.528
Car A,1655,110.3333,5,71.317,2,-4.487,20.135,-0.135,5.9978,-0.2848,0.0912,1.0,0.021,0.103,-18.412
Car B,1655,110.3333,5,89.729,3,-23.146,19.892,-0.686,5.8712,-0.0685,4.6279,1.0,1.0,24.999,18.412
Car A,1656,110.4,5,71.717,2,-4.886,20.134,-0.134,5.9933,-0.068,0.0092,1.0,0.0214,0.51,-18.406
Car B,1656,110.4,5,90.123,3,-23.478,19.681,-0.68,5.867,-0.0621,4.6749,1.0,1.0,24.999,18.406
Car A,1657,110.4667,5,72.116,2,-5.286,20.133,-0.133,5.9929,-0.0055,0.0987,1.0,0.0204,0.52,-18.399
Car B,1657,110.4667,5,90.515,3,-23.799,19.453,-0.653,5.8632,-0.0578,4.7129,1.0,1.0,24.999,18.399
Car A,1658,110.5333,5,72.516,2,-5.685,20.132,-0.132,5.9909,-0.0304,0.1013,1.0,0.0189,0.498,-18.291
Car B,1658,110.5333,5,90.807,3,-24.106,19.208,-0.645,5.8596,-0.0528,4.744,1.0,1.0,24.999,18.291
Car A,1659,110.6,5,72.915,2,-6.085,20.13,-0.13,5.991,0.0013,0.0833,1.0,0.0165,0.463,-18.285
Car B,1659,110.6,5,91.2,3,-24.399,18.947,-0.637,5.8563,-0.0501,4.7696,1.0,1.0,24.999,18.285
Car A,1660,110.6667,5,73.314,2,-6.484,20.127,-0.127,5.9902,-0.0121,0.0925,1.0,0.0177,0.404,-18.223
Car B,1660,110.6667,5,91.538,3,-24.678,18.67,-0.61,5.8532,-0.0472,4.786,1.0,1.0,24.999,18.223
Car A,1661,110.7333,5,73.714,2,-6.884,20.125,-0.125,5.995,0.0733,0.0892,1.0,0.0128,0.431,-18.174
Car B,1661,110.7333,5,91.888,3,-24.941,18.379,-0.619,5.8502,-0.0445,4.8006,1.0,1.0,24.999,18.174
Car A,1662,110.8,5,74.113,2,-7.283,20.121,-0.121,5.9925,-0.0381,0.1005,1.0,0.0069,0.316,-18.166
Car B,1662,110.8,5,92.28,3,-25.187,18.073,-0.608,5.8474,-0.0425,4.8122,1.0,1.0,24.999,18.166
Car A,1663,110.8667,5,74.513,2,-7.683,20.117,-0.117,5.9996,0.107,0.0711,1.0,0.0071,0.171,-18.065
Car B,1663,110.8667,5,92.578,3,-25.416,17.755,-0.598,5.8446,-0.0413,4.822,1.0,1.0,24.999,18.065
Car A,1664,110.9333,5,74.913,2,-8.083,20.114,-0.114,6.0037,0.0613,0.0119,1.0,0.0037,0.173,-18.057
Car B,1664,110.9333,5,92.97,3,-25.627,17.424,-0.605,5.842,-0.0392,4.8291,1.0,1.0,24.999,18.057
Car A,1665,111.0,5,75.314,2,-8.484,20.11,-0.11,6.0033,-0.0066,0.0221,1.0,0.0005,0.093,-18.048
Car B,1665,111.0,5,93.361,3,-25.819,17.083,-0.591,5.8394,-0.0383,4.8367,1.0,1.0,24.999,18.048
Car A,1666,111.0667,5,75.714,2,-8.883,20.106,-0.106,5.9975,-0.0875,0.0404,1.0,-0.0085,0.016,-17.947
Car B,1666,111.0667,5,93.661,3,-25.992,16.732,-0.6,5.837,-0.0372,4.8412,1.0,1.0,24.999,17.947
Car A,1667,111.1333,5,76.114,2,-9.284,20.103,-0.103,6.0032,0.0861,-0.0073,1.0,-0.0094,-0.197,-17.938
Car B,1667,111.1333,5,94.052,3,-26.145,16.372,-0.603,5.8346,-0.0358,4.8439,1.0,1.0,24.999,17.938
Car A,1668,111.2,5,76.514,2,-9.684,20.099,-0.099,6.0034,0.0032,-0.0382,1.0,-0.0065,-0.227,-17.848
Car B,1668,111.2,5,94.362,3,-26.278,16.004,-0.591,5.8322,-0.0357,4.8455,1.0,0.7002,24.999,17.848
Car A,1669,111.2667,5,76.914,2,-10.084,20.096,-0.096,6.0002,-0.0487,-0.0365,1.0,-0.0161,-0.16,-17.827
Car B,1669,111.2667,5,94.741,3,-26.39,15.629,-0.612,5.8363,0.0615,4.8026,1.0,1.0,17.517,17.827
Car A,1670,111.3333,5,77.315,2,-10.485,20.094,-0.094,6.0054,0.0792,-0.0239,1.0,-0.0179,-0.388,-17.818
Car B,1670,111.3333,5,95.132,3,-26.482,15.248,-0.613,5.8336,-0.0403,4.8586,1.0,0.4923,24.988,17.818
Car A,1671,111.4,5,77.715,2,-10.885,20.092,-0.092,6.0069,0.0212,-0.0528,1.0,-0.0192,-0.434,-17.713
Car B,1671,111.4,5,95.428,3,-26.559,14.864,-0.625,5.8705,0.5535,4.0057,1.0,0.5013,12.324,17.713
Car A,1672,111.4667,5,78.116,2,-11.286,20.09,-0.09,6.0076,0.0111,-0.0601,1.0,-0.0395,-0.466,-17.705
Car B,1672,111.4667,5,95.82,3,-26.62,14.475,-0.656,5.8786,0.1212,4.1166,1.0,0.18,12.532,17.705
Car A,1673,111.5333,5,78.516,2,-11.686,20.091,-0.091,6.0236,0.2401,-0.4103,1.0,-0.0063,-0.978,-17.698
Car B,1673,111.5333,5,96.214,3,-26.671,14.084,-0.676,5.9171,0.578,2.4301,1.0,-0.0013,4.511,17.698
Car A,1674,111.6,5,78.917,2,-12.087,20.092,-0.092,5.997,-0.3995,-0.1313,1.0,-0.0772,-0.158,-17.635
Car B,1674,111.6,5,96.552,3,-26.731,13.693,-0.731,5.9388,0.3256,0.6752,1.0,0.1558,-0.026,17.635
Car A,1675,111.6667,5,79.317,2,-12.487,20.096,-0.096,5.991,-0.0891,-0.7363,1.0,-0.0354,-1.927,-17.626
Car B,1675,111.6667,5,96.944,3,-26.793,13.302,-0.793,5.9396,0.0115,1.1281,1.0,0.1388,3.888,17.626
Car A,1676,111.7333,5,79.717,2,-12.887,20.103,-0.103,5.9853,-0.0859,-0.3365,1.0,-0.0731,-0.875,-17.62
Car B,1676,111.7333,5,97.337,3,-26.845,12.908,-0.845,5.9749,0.5291,1.3088,1.0,0.1327,3.47,17.62
Car A,1677,111.8,5,80.115,2,-13.285,20.113,-0.113,5.9507,-0.5196,-0.7257,1.0,0.1147,-1.811,-17.619
Car B,1677,111.8,5,97.734,3,-26.892,12.511,-0.892,6.0206,0.6863,1.269,1.0,0.1313,3.319,17.619
Car A,1678,111.8667,5,80.512,2,-13.682,20.122,-0.122,5.9535,0.0423,0.3533,1.0,0.0702,2.86,-17.621
Car B,1678,111.8667,5,98.133,3,-26.934,12.112,-0.934,6.0159,-0.0701,1.2631,1.0,0.1257,3.282,17.621
Car A,1679,111.9333,5,80.91,2,-14.08,20.121,-0.121,6.0077,0.8138,0.6766,1.0,-0.0594,1.758,-17.622
Car B,1679,111.9333,5,98.533,3,-26.971,11.712,-0.971,6.0033,-0.1899,1.2374,1.0,0.1218,3.14,17.622
Car A,1680,112.0,5,81.311,2,-14.481,20.122,-0.122,6.0071,-0.0101,-0.3029,1.0,0.0803,-1.479,-17.622
Car B,1680,112.0,5,98.933,3,-27.002,11.312,-1.002,6.0038,0.0075,1.1927,1.0,0.1196,3.045,17.622
Car A,1681,112.0667,5,81.711,2,-14.881,20.126,-0.126,6.0038,-0.0486,0.4423,1.0,0.0288,2.001,-17.622
Car B,1681,112.0667,5,99.333,3,-27.029,10.912,-1.029,6.0229,0.2873,1.1717,1.0,0.1242,2.989,17.622
Car A,1682,112.1333,5,82.111,2,-15.281,20.125,-0.125,5.9806,-0.3478,0.2594,1.0,0.2729,0.714,-17.622
Car B,1682,112.1333,5,99.733,3,-27.05,10.513,-1.05,5.9888,-0.5117,1.218,1.0,0.1156,3.103,17.622
Car A,1683,112.2,5,82.51,2,-15.68,20.12,-0.12,5.9777,-0.0438,1.0367,1.0,0.0099,6.812,-17.623
Car B,1683,112.2,5,100.133,3,-27.066,10.112,-1.066,6.0265,0.5653,1.1262,1.0,0.1194,2.89,17.623
Car A,1684,112.2667,5,82.908,2,-16.078,20.11,-0.11,5.9867,0.1341,0.0997,1.0,0.6868,0.258,-17.626
Car B,1684,112.2667,5,100.535,3,-27.078,9.711,-1.078,6.0267,0.0033,1.1487,1.0,0.1316,2.984,17.626
Car A,1685,112.3333,5,83.307,2,-16.477,20.099,-0.099,5.9823,-0.0651,0.9819,1.0,0.3624,17.143,-17.63
Car B,1685,112.3333,5,100.937,3,-27.083,9.308,-1.083,6.0591,0.4851,1.2895,1.0,0.1345,3.288,17.63
Car A,1686,112.4,5,83.705,2,-16.875,20.075,-0.075,5.9747,-0.1145,1.818,0.9942,-0.157,9.072,-17.637
Car B,1686,112.4,5,101.342,3,-27.082,8.903,-1.082,6.0907,0.4741,1.345,1.0,0.2581,3.358,17.637
Car A,1687,112.4667,5,84.102,2,-17.272,20.045,-0.045,5.9802,0.0826,0.7004,1.0,0.2352,-3.905,-17.645
Car B,1687,112.4667,5,101.748,3,-27.072,8.498,-1.072,6.0778,-0.1933,1.948,1.0,0.1765,6.448,17.645
Car A,1688,112.5333,5,84.5,2,-17.67,20.017,-0.017,5.977,-0.0482,1.133,0.8444,-0.2648,5.865,-17.653
Car B,1688,112.5333,5,102.153,3,-27.052,8.092,-1.052,6.0988,0.3154,1.7318,1.0,0.8615,4.414,17.653
Car A,1689,112.6,5,84.896,2,-18.066,19.984,0.016,5.9525,-0.3666,0.1617,0.9037,0.0872,-6.602,-17.662
Car B,1689,112.6,5,102.558,3,-27.022,7.687,-1.022,6.093,-0.0866,1.9784,1.0,0.4821,21.512,17.662
Car A,1690,112.6667,5,85.291,2,-18.46,19.955,0.045,5.9075,-0.6753,0.6818,0.7962,-0.1848,2.166,-17.671
Car B,1690,112.6667,5,102.961,3,-26.976,7.284,-0.976,6.0727,-0.3055,2.8667,1.0,0.1595,12.066,17.671
Car A,1691,112.7333,5,85.68,2,-18.85,19.925,0.075,5.8388,-1.0314,-0.312,1.0,1.0,-4.609,-17.684
Car B,1691,112.7333,5,103.363,3,-26.921,6.882,-0.921,6.1001,0.411,1.4893,1.0,1.0,3.996,17.684
Car A,1692,112.8,5,86.067,2,-19.237,19.897,0.103,5.8291,-0.145,0.3141,1.0,1.0,24.955,-17.698
Car B,1692,112.8,5,103.765,3,-26.862,6.48,-0.862,6.0912,-0.133,1.8875,1.0,0.6719,24.968,17.698
Car A,1693,112.8667,5,86.453,2,-19.623,19.859,0.141,5.8175,-0.1732,1.4331,1.0,0.6669,25.0,-17.711
Car B,1693,112.8667,5,104.164,3,-26.788,6.081,-0.788,6.0719,-0.2896,2.7532,1.0,0.9185,16.809,17.711
Car A,1694,112.9333,5,86.853,2,-20.007,19.805,0.194,5.8085,-0.135,2.1593,1.0,1.0,16.686,-17.65
Car B,1694,112.9333,5,104.503,3,-26.698,5.686,-0.72,6.0592,-0.191,3.2336,1.0,0.8831,22.952,17.65
Car A,1695,113.0,5,87.238,2,-20.388,19.735,0.234,5.7971,-0.1721,2.7662,1.0,0.9024,24.987,-17.662
Car B,1695,113.0,5,104.9,3,-26.589,5.297,-0.643,6.048,-0.1675,3.6017,1.0,1.0,22.078,17.662
Car A,1696,113.0667,5,87.621,2,-20.766,19.648,0.291,5.7886,-0.1276,3.1957,1.0,0.8618,22.564,-17.585
Car B,1696,113.0667,5,105.206,3,-26.463,4.913,-0.556,6.0368,-0.1676,3.8836,1.0,1.0,24.995,17.585
Car A,1697,113.1333,5,88.055,2,-21.138,19.544,0.325,5.7808,-0.1162,3.5562,1.0,1.0,21.546,-17.551
Car B,1697,113.1333,5,105.606,3,-26.318,4.536,-0.504,6.0267,-0.1517,4.0987,1.0,1.0,25.0,17.551
Car A,1698,113.2,5,88.44,2,-21.505,19.422,0.358,5.7729,-0.118,3.844,1.0,1.0,24.994,-17.563
Car B,1698,113.2,5,106.003,3,-26.155,4.167,-0.431,6.0176,-0.1365,4.2632,1.0,1.0,25.0,17.563
Car A,1699,113.2667,5,88.886,2,-21.865,19.282,0.388,5.7664,-0.0988,4.0611,1.0,1.0,24.999,-17.453
Car B,1699,113.2667,5,106.338,3,-25.974,3.808,-0.376,6.0094,-0.1227,4.3873,1.0,1.0,24.999,17.453
Car A,1700,113.3333,5,89.272,3,-22.217,19.123,0.4,5.7607,-0.0848,4.2309,1.0,1.0,24.999,-17.466
Car B,1700,113.3333,5,106.737,3,-25.774,3.459,-0.326,6.002,-0.1122,4.4868,1.0,1.0,24.999,17.466
Car A,1701,113.4,5,89.724,3,-22.56,18.946,0.427,5.756,-0.0701,4.3603,1.0,1.0,24.999,-17.368
Car B,1701,113.4,5,107.092,3,-25.557,3.12,-0.261,5.9951,-0.103,4.5653,1.0,1.0,24.999,17.368
Car A,1702,113.4667,5,90.109,3,-22.893,18.751,0.419,5.7521,-0.0592,4.4631,1.0,1.0,24.999,-17.383
Car B,1702,113.4667,5,107.493,3,-25.323,2.794,-0.232,5.9888,-0.095,4.6246,1.0,1.0,24.999,17.383
Car A,1703,113.5333,5,90.495,3,-23.215,18.539,0.432,5.7487,-0.0502,4.5473,1.0,1.0,24.999,-17.396
Car B,1703,113.5333,5,107.89,3,-25.072,2.481,-0.182,5.9828,-0.0891,4.6735,1.0,1.0,24.999,17.396
Car A,1704,113.6,5,90.948,3,-23.524,18.309,0.416,5.7459,-0.0419,4.6118,1.0,1.0,24.999,-17.316
Car B,1704,113.6,5,108.264,3,-24.806,2.182,-0.152,5.9773,-0.0831,4.7098,1.0,1.0,24.999,17.316
Car A,1705,113.6667,5,91.333,3,-23.821,18.063,0.41,5.7435,-0.0364,4.6633,1.0,1.0,24.999,-17.33
Car B,1705,113.6667,5,108.663,3,-24.523,1.898,-0.122,5.972,-0.0799,4.7413,1.0,1.0,24.999,17.33
Car A,1706,113.7333,5,91.783,3,-24.103,17.801,0.393,5.7415,-0.0298,4.7051,1.0,1.0,24.999,-17.265
Car B,1706,113.7333,5,109.048,3,-24.227,1.63,-0.087,5.967,-0.0749,4.7638,1.0,1.0,24.999,17.265
Car A,1707,113.8,5,92.167,3,-24.371,17.524,0.369,5.7397,-0.0269,4.739,1.0,1.0,24.999,-17.281
Car B,1707,113.8,5,109.448,3,-23.916,1.378,-0.077,5.9621,-0.0724,4.7828,1.0,1.0,24.999,17.281
Car A,1708,113.8667,5,92.609,3,-24.622,17.233,0.351,5.7381,-0.024,4.7635,1.0,1.0,24.999,-17.237
Car B,1708,113.8667,5,109.846,3,-23.593,1.143,-0.045,5.9575,-0.0694,4.7969,1.0,1.0,24.999,17.237
Car A,1709,113.9333,5,92.991,3,-24.857,16.928,0.311,5.7368,-0.0197,4.7838,1.0,1.0,24.999,-17.247
Car B,1709,113.9333,5,110.238,3,-23.258,0.926,-0.047,5.953,-0.068,4.8085,1.0,1.0,24.999,17.247
Car A,1710,114.0,5,93.376,3,-25.074,16.61,0.291,5.7356,-0.0179,4.8012,1.0,1.0,24.999,-17.261
Car B,1710,114.0,5,110.637,3,-22.911,0.728,-0.035,5.9486,-0.0651,4.8177,1.0,1.0,24.999,17.261
Car A,1711,114.0667,5,93.802,3,-25.273,16.281,0.237,5.7346,-0.016,4.8144,1.0,1.0,24.999,-17.229
Car B,1711,114.0667,5,111.032,3,-22.555,0.549,-0.032,5.9444,-0.0635,4.8242,1.0,1.0,24.999,17.229
Car A,1712,114.1333,5,94.185,3,-25.454,15.941,0.2,5.7336,-0.0149,4.8254,1.0,1.0,24.999,-17.245
Car B,1712,114.1333,5,111.43,3,-22.19,0.39,-0.039,5.9402,-0.0623,4.8297,1.0,1.0,24.999,17.245
Car A,1713,114.2,5,94.596,3,-25.615,15.591,0.15,5.7326,-0.014,4.8326,1.0,1.0,24.999,-17.227
Car B,1713,114.2,5,111.824,3,-21.817,0.251,-0.032,5.9362,-0.0601,4.8341,1.0,1.0,24.999,17.227
Car A,1714,114.2667,5,94.977,3,-25.756,15.233,0.097,5.7318,-0.0125,4.8405,1.0,1.0,24.999,-17.243
Car B,1714,114.2667,5,112.221,3,-21.437,0.133,-0.059,5.9323,-0.0597,4.8377,1.0,0.6995,24.999,17.243
Car A,1715,114.3333,5,95.37,3,-25.876,14.868,0.055,5.731,-0.0124,4.8448,1.0,1.0,24.999,-17.248
