#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
215.73712,500,1386.90181
212.18884,500,1386.90181
227.7184,500,1388.585054
189.37065,500,1388.585054
224.19104,500,1390.703965
192.7778,500,1390.703965
194.30112,500,1393.307835
209.35066,500,1393.307835
242.96173,500,1394.479911
211.05836,500,1394.479911
163.32251,500,1396.509709
141.50241,500,1396.509709
214.85794,500,1397.367832
185.0522,500,1397.367832
184.50229,500,1400.833759
130.28601,500,1400.833759
215.55748,500,1403.712469
195.49042,500,1403.712969
182.35573,500,1405.36048
161.25708,500,1405.36048
167.68858,500,1407.447814
213.76044,500,1407.447814
190.05583,500,1410.027435
170.07623,500,1410.027435
212.73106,500,1411.18628
224.93098,500,1411.18628
215.01338,500,1413.163855
171.2155,500,1413.163855
234.81946,500,1413.973014
188.94623,500,1413.973014
222.73677,500,1417.428366
188.28194,500,1417.428366
203.85977,500,1420.284072
199.95114,500,1420.284072
240.43256,500,1421.95505
217.07404,500,1421.95505
184.97592,500,1424.097991
166.63474,500,1424.097991
175.75409,500,1426.777333
180.46689,500,1426.777333
240.70895,500,1427.40187
189.64728,500,1427.40187
248.89676,500,1429.968232
220.39084,500,1429.968232
169.74232,500,1430.792439
190.36778,500,1430.792439
253.04047,500,1434.262719
198.94978,500,1434.262719
238.5682,500,1437.108373
192.47023,500,1437.108373
216.99065,500,1438.769845
200.03279,500,1438.769845
232.41602,500,1440.325989
189.9945,500,1440.325989
238.72029,500,1443.472984
232.03395,500,1443.472984
193.64128,500,1444.087547
205.07713,500,1444.087547
142.62846,500,1446.675032
164.53543,500,1446.675032
234.84947,500,1447.488383
180.14217,500,1447.488383
252.46948,500,1450.952487
192.2113,500,1450.952487
254.29384,500,1453.82992
223.00914,500,1453.82992
196.62883,500,1455.477701
195.2439,500,1455.477701
241.6702,500,1457.130729
211.12668,500,1457.130729
224.42113,500,1460.328841
187.03833,500,1460.328841
259.45682,500,1460.939285
213.58882,500,1460.939285
256.75632,500,1463.517478
219.7294,500,1463.517478
235.76134,500,1464.338906
198.13976,500,1464.338906
198.40184,500,1467.77068
151.02646,500,1467.77068
203.60239,500,1470.086944
157.13599,500,1470.086944
-211.94716,500,1472.279002
-270.74536,500,1472.279002
222.20892,500,1473.808407
173.00682,500,1473.808407
-206.52338,500,1476.93754
-151.24992,500,1476.93804
213.82297,500,1477.547048
182.51291,500,1477.547552
244.61575,500,1480.111963
165.20767,500,1480.111963
232.23273,500,1480.935229
201.4647,500,1480.935229
247.43942,500,1484.433815
211.53317,500,1484.434316
240.34222,500,1486.804406
209.70956,500,1486.804406
196.81108,500,1488.983617
186.02074,500,1488.983617
227.96732,500,1490.566063
201.65149,500,1490.566566
191.52994,500,1493.730275
208.6683,500,1493.730275
196.66127,500,1494.336803
182.00822,500,1494.336803
143.4018,500,1496.846458
202.57867,500,1496.846458
234.95961,500,1497.661153
168.52187,500,1497.661153
234.65149,500,1501.125201
193.18105,500,1501.125201
231.99345,500,1503.425492
200.64912,500,1503.425492
228.09962,500,1505.62685
192.97502,500,1505.62735
211.67659,500,1507.198976
173.37192,500,1507.198976
197.54056,500,1510.326527
161.32126,500,1510.326527
233.74464,500,1510.955505
217.10556,500,1510.955505
196.74673,500,1513.482919
201.95543,500,1513.482919
